source,region,shrubs,herbaceous_vegetation,cultivated_and_managed_vegetation/agriculture_(cropland),urban_/_built_up,bare_/_sparse_vegetation,permanent_water_bodies,herbaceous_wetland,"closed_forest,_evergreen,_broad_leaf","closed_forest,_deciduous_broad_leaf","closed_forest,_unknown","open_forest,_evergreen_broad_leaf","open_forest,_deciduous_broad_leaf","open_forest,_unknown_definitions",open_sea,Date
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,23-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,23-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,23-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,23-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,23-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,23-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,23-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,24-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,24-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,24-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,24-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,24-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,24-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,24-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,25-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,25-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,25-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,25-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,25-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,25-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,25-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,26-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,26-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,26-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,26-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,26-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,26-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,26-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,27-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,27-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,27-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,27-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,27-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,27-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,27-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,28-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,28-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,28-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,28-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,28-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,28-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,28-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,29-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,29-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,29-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,29-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,29-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,29-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,29-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,30-04-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,30-04-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,30-04-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,30-04-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,30-04-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,30-04-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,30-04-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,01-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,01-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,01-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,01-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,01-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,01-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,01-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,02-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,02-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,02-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,02-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,02-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,02-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,02-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,03-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,03-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,03-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,03-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,03-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,03-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,03-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,04-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,04-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,04-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,04-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,04-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,04-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,04-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,05-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,05-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,05-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,05-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,05-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,05-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,05-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,06-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,06-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,06-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,06-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,06-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,06-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,06-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,07-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,07-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,07-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,07-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,07-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,07-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,07-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,08-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,08-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,08-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,08-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,08-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,08-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,08-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,09-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,09-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,09-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,09-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,09-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,09-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,09-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,10-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,10-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,10-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,10-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,10-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,10-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,10-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,11-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,11-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,11-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,11-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,11-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,11-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,11-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,12-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,12-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,12-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,12-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,12-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,12-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,12-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,13-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,13-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,13-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,13-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,13-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,13-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,13-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,14-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,14-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,14-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,14-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,14-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,14-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,14-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,15-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,15-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,15-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,15-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,15-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,15-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,15-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,16-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,16-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,16-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,16-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,16-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,16-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,16-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,17-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,17-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,17-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,17-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,17-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,17-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,17-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,18-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,18-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,18-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,18-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,18-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,18-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,18-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,19-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,19-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,19-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,19-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,19-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,19-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,19-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,20-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,20-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,20-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,20-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,20-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,20-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,20-05-19
Jan_16,NSW,6.2,43.6,13,0.3,0.2,0.2,0.1,14.7,6.8,0.3,0.5,3.7,10.3,0.1,21-05-19
Jan_16,NT,18.1,48.9,0.1,0,0.4,0.1,0.1,1,7.7,0.1,0.1,13.6,9.3,0.5,21-05-19
Jan_16,QL,9.5,45.3,1.6,0.1,1.1,0.1,0,5.3,13.3,0.3,0.1,12,11,0.3,21-05-19
Jan_16,SA,24.1,54.8,5.8,0.1,4.8,1.2,0.1,0.3,1.3,0.1,0.1,1.4,5.3,0.6,21-05-19
Jan_16,TA,0.7,23.8,1.2,0.2,0.1,1.9,1.4,50.1,0.6,1.1,7.2,1.5,7.2,3,21-05-19
Jan_16,WA,31.3,43.5,5.6,0,1,0.4,0,1.2,2.4,0.2,0.1,4.8,8.7,0.8,21-05-19
Jan_16,VI,1.4,35,23.3,1,0.1,0.6,0.3,23.9,3.8,0.3,1.5,2.7,5.2,0.9,21-05-19
